Text,Sentiment,Tokenized,Tokenized_removed_sw
کس اتحادی افواج کی بات کر رہی ہیں اس اتحادی فوج کی جس کو لیڈ بھی غیر مسلم کر رہے ہیں مسلمانیت کا لبادہ اؤڑھ کر,1,"['کس', 'اتحادی', 'افواج', 'کی', 'بات', 'کر', 'رہی', 'ہیں', 'اس', 'اتحادی', 'فوج', 'کی', 'جس', 'کو', 'لیڈ', 'بھی', 'غیر', 'مسلم', 'کر', 'رہے', 'ہیں', 'مسلمانیت', 'کا', 'لبادہ', 'اؤڑھ', 'کر']","['کس', 'اتحادی', 'افواج', 'بات', 'کر', 'اس', 'اتحادی', 'فوج', 'جس', 'کو', 'لیڈ', 'بھی', 'غیر', 'مسلم', 'کر', 'مسلمانیت', 'کا', 'لبادہ', 'اؤڑھ', 'کر']"
حضرت سات لاکھ فوج وہ بھی نمبر ون کیا وہ چھولے بیچے گی,1,"['حضرت', 'سات', 'لاکھ', 'فوج', 'وہ', 'بھی', 'نمبر', 'ون', 'کیا', 'وہ', 'چھولے', 'بیچے', 'گی']","['حضرت', 'سات', 'لاکھ', 'فوج', 'وہ', 'بھی', 'نمبر', 'ون', 'کیا', 'وہ', 'چھولے', 'بیچے']"
پاکستان بننے کے بعد پہلی دفعہ فوج اسٹیبلشمنٹ صحیح راستے پر ہےآدم,0,"['پاکستان', 'بننے', 'کے', 'بعد', 'پہلی', 'دفعہ', 'فوج', 'اسٹیبلشمنٹ', 'صحیح', 'راستے', 'پر', 'ہےآدم']","['پاکستان', 'بننے', 'بعد', 'فوج', 'اسٹیبلشمنٹ', 'صحیح', 'راستے', 'ہےآدم']"
یہ بھی کوئی پوچھنے کی بات ہے پاک فوج ہمارے دل میں ہے,0,"['یہ', 'بھی', 'کوئی', 'پوچھنے', 'کی', 'بات', 'ہے', 'پاک', 'فوج', 'ہمارے', 'دل', 'میں', 'ہے']","['بھی', 'پوچھنے', 'بات', 'پاک', 'فوج', 'ہمارے', 'دل', 'میں']"
فوج کے کاروبار بڑھ رہے ہیں وزارت خارجہ بھنگ پی کر سورہے ہیں,1,"['فوج', 'کے', 'کاروبار', 'بڑھ', 'رہے', 'ہیں', 'وزارت', 'خارجہ', 'بھنگ', 'پی', 'کر', 'سورہے', 'ہیں']","['فوج', 'کاروبار', 'بڑھ', 'وزارت', 'خارجہ', 'بھنگ', 'پی', 'کر', 'سورہے']"
پاکستان کے وزارت خارجہ کہاں ہیں  پھر کہتے ہیں فوج کی حکومت نہیں,1,"['پاکستان', 'کے', 'وزارت', 'خارجہ', 'کہاں', 'ہیں', 'پھر', 'کہتے', 'ہیں', 'فوج', 'کی', 'حکومت', 'نہیں']","['پاکستان', 'وزارت', 'خارجہ', 'کہاں', 'فوج', 'حکومت', 'نہیں']"
کچھ پاکستان کے غدار ان کے بغیر انسان کے اولاد نہیں بنتے پاک فوج ذندہ باد پاکستان پائندہ باد لر او بر یو پاکستان انشاء اللہ,0,"['کچھ', 'پاکستان', 'کے', 'غدار', 'ان', 'کے', 'بغیر', 'انسان', 'کے', 'اولاد', 'نہیں', 'بنتے', 'پاک', 'فوج', 'ذندہ', 'باد', 'پاکستان', 'پائندہ', 'باد', 'لر', 'او', 'بر', 'یو', 'پاکستان', 'انشاء', 'اللہ']","['کچھ', 'پاکستان', 'غدار', 'ان', 'بغیر', 'انسان', 'اولاد', 'نہیں', 'بنتے', 'پاک', 'فوج', 'ذندہ', 'باد', 'پاکستان', 'پائندہ', 'باد', 'لر', 'او', 'بر', 'یو', 'پاکستان', 'انشاء', 'اللہ']"
یہ کھیل فوج اب گلگت بلتستان کے الیکشن میں کھیل رھی ھے  یہ فوج سدھرنے والی نہیں ان کا پھدو لگا ھوا ھے,1,"['یہ', 'کھیل', 'فوج', 'اب', 'گلگت', 'بلتستان', 'کے', 'الیکشن', 'میں', 'کھیل', 'رھی', 'ھے', 'یہ', 'فوج', 'سدھرنے', 'والی', 'نہیں', 'ان', 'کا', 'پھدو', 'لگا', 'ھوا', 'ھے']","['کھیل', 'فوج', 'اب', 'گلگت', 'بلتستان', 'الیکشن', 'میں', 'کھیل', 'رھی', 'ھے', 'فوج', 'سدھرنے', 'والی', 'نہیں', 'ان', 'کا', 'پھدو', 'لگا', 'ھوا', 'ھے']"
اسی فوج نے تو یہ سب کروایا ہے,1,"['اسی', 'فوج', 'نے', 'تو', 'یہ', 'سب', 'کروایا', 'ہے']","['اسی', 'فوج', 'نے', 'سب', 'کروایا']"
نواز مودی کا ایک کتا ہے پاکستان فوج زندہ باد,0,"['نواز', 'مودی', 'کا', 'ایک', 'کتا', 'ہے', 'پاکستان', 'فوج', 'زندہ', 'باد']","['نواز', 'مودی', 'کا', 'کتا', 'پاکستان', 'فوج', 'زندہ', 'باد']"
بلکل ٹھیک کہہ رہیں آپ فوج کمزور ہوی تو ملک کمزور ہو گا ہم فوج کو کمزور نہیں ہونے دیں گے ہم اپنی فوج کے ساتھ کھڑے ہیں,0,"['بلکل', 'ٹھیک', 'کہہ', 'رہیں', 'آپ', 'فوج', 'کمزور', 'ہوی', 'تو', 'ملک', 'کمزور', 'ہو', 'گا', 'ہم', 'فوج', 'کو', 'کمزور', 'نہیں', 'ہونے', 'دیں', 'گے', 'ہم', 'اپنی', 'فوج', 'کے', 'ساتھ', 'کھڑے', 'ہیں']","['بلکل', 'کہہ', 'رہیں', 'آپ', 'فوج', 'کمزور', 'ہوی', 'ملک', 'کمزور', 'گا', 'ہم', 'فوج', 'کو', 'کمزور', 'نہیں', 'ہونے', 'دیں', 'ہم', 'اپنی', 'فوج', 'ساتھ', 'کھڑے']"
فوج میرے دل کی دھڑکن,0,"['فوج', 'میرے', 'دل', 'کی', 'دھڑکن']","['فوج', 'میرے', 'دل', 'دھڑکن']"
فوج سے کوئ ٹکر نہیں لے سکتا,0,"['فوج', 'سے', 'کوئ', 'ٹکر', 'نہیں', 'لے', 'سکتا']","['فوج', 'سے', 'کوئ', 'ٹکر', 'نہیں', 'سکتا']"
اور فوج کو بیرکوں تک محدود,1,"['اور', 'فوج', 'کو', 'بیرکوں', 'تک', 'محدود']","['فوج', 'کو', 'بیرکوں', 'محدود']"
یہ گشتی ہماری فوج کے خلاف قوم کو اکسائے وہ نہیں ایسا تو نہیں چلے گا,1,"['یہ', 'گشتی', 'ہماری', 'فوج', 'کے', 'خلاف', 'قوم', 'کو', 'اکسائے', 'وہ', 'نہیں', 'ایسا', 'تو', 'نہیں', 'چلے', 'گا']","['گشتی', 'ہماری', 'فوج', 'خلاف', 'قوم', 'کو', 'اکسائے', 'وہ', 'نہیں', 'ایسا', 'نہیں', 'گا']"
پاکستانی فوج ہمارے دلوں کی دھڑکن اے,0,"['پاکستانی', 'فوج', 'ہمارے', 'دلوں', 'کی', 'دھڑکن', 'اے']","['پاکستانی', 'فوج', 'ہمارے', 'دلوں', 'دھڑکن', 'اے']"
اگر ہماری فوج ملک کی دشمن ہوتی تو کیا پاکستان اب تک ہوتا,0,"['اگر', 'ہماری', 'فوج', 'ملک', 'کی', 'دشمن', 'ہوتی', 'تو', 'کیا', 'پاکستان', 'اب', 'تک', 'ہوتا']","['اگر', 'ہماری', 'فوج', 'ملک', 'دشمن', 'کیا', 'پاکستان', 'اب', 'ہوتا']"
بلکل بلکہ ہم ملک اور فوج کے ساتھ ہیں,0,"['بلکل', 'بلکہ', 'ہم', 'ملک', 'اور', 'فوج', 'کے', 'ساتھ', 'ہیں']","['بلکل', 'بلکہ', 'ہم', 'ملک', 'فوج', 'ساتھ']"
اور فوج کو بارڈر تک محدود رکھا,1,"['اور', 'فوج', 'کو', 'بارڈر', 'تک', 'محدود', 'رکھا']","['فوج', 'کو', 'بارڈر', 'محدود', 'رکھا']"
اور فوج کا سب سے بڑا جرم کھوتے کو وجیراعظم بنانا ہے,1,"['اور', 'فوج', 'کا', 'سب', 'سے', 'بڑا', 'جرم', 'کھوتے', 'کو', 'وجیراعظم', 'بنانا', 'ہے']","['فوج', 'کا', 'سب', 'سے', 'بڑا', 'جرم', 'کھوتے', 'کو', 'وجیراعظم', 'بنانا']"
ان ممالک نے فوج کو بھی اسکے آئینی کردار تک محدود رکھا ہے,1,"['ان', 'ممالک', 'نے', 'فوج', 'کو', 'بھی', 'اسکے', 'آئینی', 'کردار', 'تک', 'محدود', 'رکھا', 'ہے']","['ان', 'ممالک', 'نے', 'فوج', 'کو', 'بھی', 'اسکے', 'آئینی', 'کردار', 'محدود', 'رکھا']"
فوج کا سب سے بڑا جرم نواز شریف کو سیاست میں لانا ہے,1,"['فوج', 'کا', 'سب', 'سے', 'بڑا', 'جرم', 'نواز', 'شریف', 'کو', 'سیاست', 'میں', 'لانا', 'ہے']","['فوج', 'کا', 'سب', 'سے', 'بڑا', 'جرم', 'نواز', 'شریف', 'کو', 'سیاست', 'میں', 'لانا']"
پاکستان زندہ باد پاک فوج زندہ باد,0,"['پاکستان', 'زندہ', 'باد', 'پاک', 'فوج', 'زندہ', 'باد']","['پاکستان', 'زندہ', 'باد', 'پاک', 'فوج', 'زندہ', 'باد']"
پاکستان میری جان پاک فوج میری شانکوئی مانے نہ مانے یہی ہے پوری پاکستانی قوم کا اعلان جو جلنا چاہے جلتے رہیں,0,"['پاکستان', 'میری', 'جان', 'پاک', 'فوج', 'میری', 'شانکوئی', 'مانے', 'نہ', 'مانے', 'یہی', 'ہے', 'پوری', 'پاکستانی', 'قوم', 'کا', 'اعلان', 'جو', 'جلنا', 'چاہے', 'جلتے', 'رہیں']","['پاکستان', 'میری', 'جان', 'پاک', 'فوج', 'میری', 'شانکوئی', 'مانے', 'نہ', 'مانے', 'یہی', 'پوری', 'پاکستانی', 'قوم', 'کا', 'اعلان', 'جو', 'جلنا', 'چاہے', 'جلتے', 'رہیں']"
فوج کو سیاست سے الگ رکھنا تو کیا آئین سے بغاوت ہے,1,"['فوج', 'کو', 'سیاست', 'سے', 'الگ', 'رکھنا', 'تو', 'کیا', 'آئین', 'سے', 'بغاوت', 'ہے']","['فوج', 'کو', 'سیاست', 'سے', 'رکھنا', 'کیا', 'آئین', 'سے', 'بغاوت']"
پوری قوم پاک فوج کے ساتھ کھڑی ھے چند غداروں کے سوا,0,"['پوری', 'قوم', 'پاک', 'فوج', 'کے', 'ساتھ', 'کھڑی', 'ھے', 'چند', 'غداروں', 'کے', 'سوا']","['پوری', 'قوم', 'پاک', 'فوج', 'ساتھ', 'کھڑی', 'ھے', 'چند', 'غداروں', 'سوا']"
مطلب فوج نے سی پیک کو کافی حد تک تعمیر کر لیا ہے,0,"['مطلب', 'فوج', 'نے', 'سی', 'پیک', 'کو', 'کافی', 'حد', 'تک', 'تعمیر', 'کر', 'لیا', 'ہے']","['مطلب', 'فوج', 'نے', 'سی', 'پیک', 'کو', 'کافی', 'حد', 'تعمیر', 'کر', 'لیا']"
پورا ملک کھڑا ہے پاک فوج کے ساتھ,0,"['پورا', 'ملک', 'کھڑا', 'ہے', 'پاک', 'فوج', 'کے', 'ساتھ']","['ملک', 'کھڑا', 'پاک', 'فوج', 'ساتھ']"
پاکستان کے اور پاک فوج کے خلاف جو بھی بولے گاوہ لعنتی ھے لعنتی ھے,0,"['پاکستان', 'کے', 'اور', 'پاک', 'فوج', 'کے', 'خلاف', 'جو', 'بھی', 'بولے', 'گاوہ', 'لعنتی', 'ھے', 'لعنتی', 'ھے']","['پاکستان', 'پاک', 'فوج', 'خلاف', 'جو', 'بھی', 'بولے', 'گاوہ', 'لعنتی', 'ھے', 'لعنتی', 'ھے']"
پاک فوج ذنذہ باد پاکستان پائندا باد پاک فوج ہے تو پاکستان ہے ہم ہیں سب ہیں,0,"['پاک', 'فوج', 'ذنذہ', 'باد', 'پاکستان', 'پائندا', 'باد', 'پاک', 'فوج', 'ہے', 'تو', 'پاکستان', 'ہے', 'ہم', 'ہیں', 'سب', 'ہیں']","['پاک', 'فوج', 'ذنذہ', 'باد', 'پاکستان', 'پائندا', 'باد', 'پاک', 'فوج', 'پاکستان', 'ہم', 'سب']"
انشاءاللہوہ وقت قریب ہے,0,"['انشاءاللہوہ', 'وقت', 'قریب', 'ہے']","['انشاءاللہوہ', 'وقت', 'قریب']"
حکومت اور پاک فوج کب تک چپ رھے گی کیوں ان کے کتوں کے گلے میں پٹا نہیں ڈالا جا رہا,1,"['حکومت', 'اور', 'پاک', 'فوج', 'کب', 'تک', 'چپ', 'رھے', 'گی', 'کیوں', 'ان', 'کے', 'کتوں', 'کے', 'گلے', 'میں', 'پٹا', 'نہیں', 'ڈالا', 'جا', 'رہا']","['حکومت', 'پاک', 'فوج', 'چپ', 'رھے', 'ان', 'کتوں', 'گلے', 'میں', 'پٹا', 'نہیں', 'ڈالا', 'جا', 'رہا']"
یہ بے غیرت مجھے فوج میں گھسا کنجر لگتا ہے,1,"['یہ', 'بے', 'غیرت', 'مجھے', 'فوج', 'میں', 'گھسا', 'کنجر', 'لگتا', 'ہے']","['بے', 'غیرت', 'مجھے', 'فوج', 'میں', 'گھسا', 'کنجر', 'لگتا']"
بلکل پاک فوج زندہ باد,0,"['بلکل', 'پاک', 'فوج', 'زندہ', 'باد']","['بلکل', 'پاک', 'فوج', 'زندہ', 'باد']"
جب کشمیر کے لیے لڑنے کا وقت تھا تب ساری پاک فوج اپنی اپنی ماں کے پھودے میں وڑ کے سو گئی تھی گانڈو ڈرپوک کرپٹ نا پاک فوج,1,"['جب', 'کشمیر', 'کے', 'لیے', 'لڑنے', 'کا', 'وقت', 'تھا', 'تب', 'ساری', 'پاک', 'فوج', 'اپنی', 'اپنی', 'ماں', 'کے', 'پھودے', 'میں', 'وڑ', 'کے', 'سو', 'گئی', 'تھی', 'گانڈو', 'ڈرپوک', 'کرپٹ', 'نا', 'پاک', 'فوج']","['جب', 'کشمیر', 'لیے', 'لڑنے', 'کا', 'وقت', 'تھا', 'تب', 'ساری', 'پاک', 'فوج', 'اپنی', 'اپنی', 'ماں', 'پھودے', 'میں', 'وڑ', 'سو', 'گانڈو', 'ڈرپوک', 'کرپٹ', 'نا', 'پاک', 'فوج']"
ترقی یافتہ ممالک نے مولوی کو مسجد اور فوج کو بارڈر تک محدود رکھا ہے بلکل آپ بجا فرمارہے ہو,1,"['ترقی', 'یافتہ', 'ممالک', 'نے', 'مولوی', 'کو', 'مسجد', 'اور', 'فوج', 'کو', 'بارڈر', 'تک', 'محدود', 'رکھا', 'ہے', 'بلکل', 'آپ', 'بجا', 'فرمارہے', 'ہو']","['ترقی', 'یافتہ', 'ممالک', 'نے', 'مولوی', 'کو', 'مسجد', 'فوج', 'کو', 'بارڈر', 'محدود', 'رکھا', 'بلکل', 'آپ', 'بجا', 'فرمارہے']"
بہت خوب کھل کر ان کی چھترول کریں شہر شہر پاکستان اور فوج کے حق میں ریلیاں نکلوائیں,0,"['بہت', 'خوب', 'کھل', 'کر', 'ان', 'کی', 'چھترول', 'کریں', 'شہر', 'شہر', 'پاکستان', 'اور', 'فوج', 'کے', 'حق', 'میں', 'ریلیاں', 'نکلوائیں']","['بہت', 'خوب', 'کھل', 'کر', 'ان', 'چھترول', 'شہر', 'شہر', 'پاکستان', 'فوج', 'حق', 'میں', 'ریلیاں', 'نکلوائیں']"
فوج ان غداروں کو پتہ نہیں کب لٹکائے گی,0,"['فوج', 'ان', 'غداروں', 'کو', 'پتہ', 'نہیں', 'کب', 'لٹکائے', 'گی']","['فوج', 'ان', 'غداروں', 'کو', 'پتہ', 'نہیں', 'لٹکائے']"
شہید کی جو موت ھے قوم کی حیات ھے سلام عقیدت پاک فوج زندہ باد پاکستان پایندہ باد,0,"['شہید', 'کی', 'جو', 'موت', 'ھے', 'قوم', 'کی', 'حیات', 'ھے', 'سلام', 'عقیدت', 'پاک', 'فوج', 'زندہ', 'باد', 'پاکستان', 'پایندہ', 'باد']","['شہید', 'جو', 'موت', 'ھے', 'قوم', 'حیات', 'ھے', 'سلام', 'عقیدت', 'پاک', 'فوج', 'زندہ', 'باد', 'پاکستان', 'پایندہ', 'باد']"
فوج نہیں سدھرے گی,1,"['فوج', 'نہیں', 'سدھرے', 'گی']","['فوج', 'نہیں', 'سدھرے']"
پاک فوج زندہ بادعمران خان زندہ بادپاکستان پائندہ باد,0,"['پاک', 'فوج', 'زندہ', 'بادعمران', 'خان', 'زندہ', 'بادپاکستان', 'پائندہ', 'باد']","['پاک', 'فوج', 'زندہ', 'بادعمران', 'خان', 'زندہ', 'بادپاکستان', 'پائندہ', 'باد']"
پاک فوج میری پہچان,0,"['پاک', 'فوج', 'میری', 'پہچان']","['پاک', 'فوج', 'میری', 'پہچان']"
اور فوج کو بھی بارڈر تک محدود رکھا تھا تب ان ممالک نے ترقی کی تھی,1,"['اور', 'فوج', 'کو', 'بھی', 'بارڈر', 'تک', 'محدود', 'رکھا', 'تھا', 'تب', 'ان', 'ممالک', 'نے', 'ترقی', 'کی', 'تھی']","['فوج', 'کو', 'بھی', 'بارڈر', 'محدود', 'رکھا', 'تھا', 'تب', 'ان', 'ممالک', 'نے', 'ترقی']"
فوج کیوں کمزوری دکھا رہی ہے سمجھ میں نہیں آرہا ابھی تک نورانی گھوم رہاطہے,1,"['فوج', 'کیوں', 'کمزوری', 'دکھا', 'رہی', 'ہے', 'سمجھ', 'میں', 'نہیں', 'آرہا', 'ابھی', 'تک', 'نورانی', 'گھوم', 'رہاطہے']","['فوج', 'کمزوری', 'دکھا', 'سمجھ', 'میں', 'نہیں', 'آرہا', 'ابھی', 'نورانی', 'گھوم', 'رہاطہے']"
لیکن بھائی فوج پر ایک وہ وقت بھی تھا جب ججوں کو لائن میں کھڑا کر دیتی بلا وجہآج تو کو دہرایا جا رہا ہے,1,"['لیکن', 'بھائی', 'فوج', 'پر', 'ایک', 'وہ', 'وقت', 'بھی', 'تھا', 'جب', 'ججوں', 'کو', 'لائن', 'میں', 'کھڑا', 'کر', 'دیتی', 'بلا', 'وجہآج', 'تو', 'کو', 'دہرایا', 'جا', 'رہا', 'ہے']","['لیکن', 'بھائی', 'فوج', 'وہ', 'وقت', 'بھی', 'تھا', 'جب', 'ججوں', 'کو', 'لائن', 'میں', 'کھڑا', 'کر', 'بلا', 'وجہآج', 'کو', 'دہرایا', 'جا', 'رہا']"
انشاء اللہ  مارشل لاءفوج کو مداخلت کرنا ھوگی اور بھوکنے والے کتوں کو جوتے مارے رد الفساد و زلالت پر عمل کیا جاۓ عمر اقبال خان,1,"['انشاء', 'اللہ', 'مارشل', 'لاءفوج', 'کو', 'مداخلت', 'کرنا', 'ھوگی', 'اور', 'بھوکنے', 'والے', 'کتوں', 'کو', 'جوتے', 'مارے', 'رد', 'الفساد', 'و', 'زلالت', 'پر', 'عمل', 'کیا', 'جاۓ', 'عمر', 'اقبال', 'خان']","['انشاء', 'اللہ', 'مارشل', 'لاءفوج', 'کو', 'مداخلت', 'کرنا', 'ھوگی', 'بھوکنے', 'کتوں', 'کو', 'جوتے', 'مارے', 'رد', 'الفساد', 'زلالت', 'عمل', 'کیا', 'جاۓ', 'عمر', 'اقبال', 'خان']"
ملک کا قبلہ اب انشاءاللہ درست ہوگا اور عمران خان فوج آور عوام ملکر قبلہ درست کرایں گے انشاءاللہ,0,"['ملک', 'کا', 'قبلہ', 'اب', 'انشاءاللہ', 'درست', 'ہوگا', 'اور', 'عمران', 'خان', 'فوج', 'آور', 'عوام', 'ملکر', 'قبلہ', 'درست', 'کرایں', 'گے', 'انشاءاللہ']","['ملک', 'کا', 'قبلہ', 'اب', 'انشاءاللہ', 'درست', 'ہوگا', 'عمران', 'خان', 'فوج', 'آور', 'عوام', 'ملکر', 'قبلہ', 'درست', 'کرایں', 'انشاءاللہ']"
پنجابی فوج پنجابی ڪاروباری ڌرین جی جنگ آھی,1,"['پنجابی', 'فوج', 'پنجابی', 'ڪاروباری', 'ڌرین', 'جی', 'جنگ', 'آھی']","['پنجابی', 'فوج', 'پنجابی', 'ڪاروباری', 'ڌرین', 'جی', 'جنگ', 'آھی']"
درست کہا پاکستان سب عوام فوج ہے خالی باجوہ فوج نہیں اگر اس عزاب عمران کا ساتھی باجوہ ہے تو استعفی دے,1,"['درست', 'کہا', 'پاکستان', 'سب', 'عوام', 'فوج', 'ہے', 'خالی', 'باجوہ', 'فوج', 'نہیں', 'اگر', 'اس', 'عزاب', 'عمران', 'کا', 'ساتھی', 'باجوہ', 'ہے', 'تو', 'استعفی', 'دے']","['درست', 'کہا', 'پاکستان', 'سب', 'عوام', 'فوج', 'خالی', 'باجوہ', 'فوج', 'نہیں', 'اگر', 'اس', 'عزاب', 'عمران', 'کا', 'ساتھی', 'باجوہ', 'استعفی']"
