Text,Sentiment,Tokenized,Tokenized_removed_sw
پیمرا ایک ریاستی ادارہ بے جہاں اقرار نامے کے بعد کہ اپ لوگ پیمرا کے ہر حکم جو آئین کے مطابق ہو گا کے پابند ہوں گے میڈیا کو لائسنس جاری کیا جاتا ہے اور اگر پیمرا ائین کے مطابق کام نہی کرتا تو عدالت جائیں نہ کے اپنی مرضی کے مطابق میڈیا پر بیٹھ کر  رونا ڈالی رکھیں,1,"['پیمرا', 'ایک', 'ریاستی', 'ادارہ', 'بے', 'جہاں', 'اقرار', 'نامے', 'کے', 'بعد', 'کہ', 'اپ', 'لوگ', 'پیمرا', 'کے', 'ہر', 'حکم', 'جو', 'آئین', 'کے', 'مطابق', 'ہو', 'گا', 'کے', 'پابند', 'ہوں', 'گے', 'میڈیا', 'کو', 'لائسنس', 'جاری', 'کیا', 'جاتا', 'ہے', 'اور', 'اگر', 'پیمرا', 'ائین', 'کے', 'مطابق', 'کام', 'نہی', 'کرتا', 'تو', 'عدالت', 'جائیں', 'نہ', 'کے', 'اپنی', 'مرضی', 'کے', 'مطابق', 'میڈیا', 'پر', 'بیٹھ', 'کر', 'رونا', 'ڈالی', 'رکھیں']","['پیمرا', 'ریاستی', 'ادارہ', 'بے', 'جہاں', 'اقرار', 'نامے', 'بعد', 'اپ', 'پیمرا', 'حکم', 'جو', 'آئین', 'مطابق', 'گا', 'پابند', 'میڈیا', 'کو', 'لائسنس', 'جاری', 'کیا', 'جاتا', 'اگر', 'پیمرا', 'ائین', 'مطابق', 'کام', 'نہی', 'کرتا', 'عدالت', 'جائیں', 'نہ', 'اپنی', 'مرضی', 'مطابق', 'میڈیا', 'بیٹھ', 'کر', 'رونا', 'ڈالی', 'رکھیں']"
یہاں ناں سہی اللہ کی عدالت میں کلین چٹ لے کر دکھائیں,1,"['یہاں', 'ناں', 'سہی', 'اللہ', 'کی', 'عدالت', 'میں', 'کلین', 'چٹ', 'لے', 'کر', 'دکھائیں']","['یہاں', 'ناں', 'سہی', 'اللہ', 'عدالت', 'میں', 'کلین', 'چٹ', 'کر', 'دکھائیں']"
صحافت عجیب رخ اختیار کر گئی ہےیہ خود ہی ادارے جج اور تھانیدار بن کر فیصلے کرتے ہیں,0,"['صحافت', 'عجیب', 'رخ', 'اختیار', 'کر', 'گئی', 'ہےیہ', 'خود', 'ہی', 'ادارے', 'جج', 'اور', 'تھانیدار', 'بن', 'کر', 'فیصلے', 'کرتے', 'ہیں']","['صحافت', 'عجیب', 'رخ', 'اختیار', 'کر', 'ہےیہ', 'خود', 'ادارے', 'جج', 'تھانیدار', 'بن', 'کر', 'فیصلے']"
دنیا کی واحد بدمعاش اور کرپٹ فیملیعدالت و حکومت سے منظور شدہ کرپٹ ہونے کے باوجود شریف کہلاتی ہے,1,"['دنیا', 'کی', 'واحد', 'بدمعاش', 'اور', 'کرپٹ', 'فیملیعدالت', 'و', 'حکومت', 'سے', 'منظور', 'شدہ', 'کرپٹ', 'ہونے', 'کے', 'باوجود', 'شریف', 'کہلاتی', 'ہے']","['دنیا', 'واحد', 'بدمعاش', 'کرپٹ', 'فیملیعدالت', 'حکومت', 'سے', 'منظور', 'شدہ', 'کرپٹ', 'ہونے', 'باوجود', 'شریف', 'کہلاتی']"
فوج کا نام کون استعمال کرتا رہا ہے کون فوج کی جھولی میں بیٹھ کر لیڈر بنا یہ ساری دنیا جانتی ہے یہ چور سمجھتا تھا کہ جیسے پہلے فوج اس کا سہارا بنتی رہی اب بھی ویسا ہی ھو گا مگر جب فوج نے کہا اپنے معاملات عدالت اور اسمبلی میں حل کرو تو اس نے فوج پر بھونکنا شروع کر دیا,1,"['فوج', 'کا', 'نام', 'کون', 'استعمال', 'کرتا', 'رہا', 'ہے', 'کون', 'فوج', 'کی', 'جھولی', 'میں', 'بیٹھ', 'کر', 'لیڈر', 'بنا', 'یہ', 'ساری', 'دنیا', 'جانتی', 'ہے', 'یہ', 'چور', 'سمجھتا', 'تھا', 'کہ', 'جیسے', 'پہلے', 'فوج', 'اس', 'کا', 'سہارا', 'بنتی', 'رہی', 'اب', 'بھی', 'ویسا', 'ہی', 'ھو', 'گا', 'مگر', 'جب', 'فوج', 'نے', 'کہا', 'اپنے', 'معاملات', 'عدالت', 'اور', 'اسمبلی', 'میں', 'حل', 'کرو', 'تو', 'اس', 'نے', 'فوج', 'پر', 'بھونکنا', 'شروع', 'کر', 'دیا']","['فوج', 'کا', 'نام', 'کون', 'استعمال', 'کرتا', 'رہا', 'کون', 'فوج', 'جھولی', 'میں', 'بیٹھ', 'کر', 'لیڈر', 'بنا', 'ساری', 'دنیا', 'جانتی', 'چور', 'سمجھتا', 'تھا', 'جیسے', 'پہلے', 'فوج', 'اس', 'کا', 'سہارا', 'بنتی', 'اب', 'بھی', 'ویسا', 'ھو', 'گا', 'مگر', 'جب', 'فوج', 'نے', 'کہا', 'اپنے', 'معاملات', 'عدالت', 'اسمبلی', 'میں', 'حل', 'اس', 'نے', 'فوج', 'بھونکنا', 'شروع', 'کر', 'دیا']"
بابائے قوم کی بیحرمتی پر درج ایف آئی آر عدلیہ نے ناکافی شواہد کی بنیاد پر خارج کر دی اور لگتا ہے کہ حکومت نے بھی پیروی کرنے میں کوئی خاص دلچسپی نہیں دکھائی انتہائی افسوسناک صورتحال ہے یہ,0,"['بابائے', 'قوم', 'کی', 'بیحرمتی', 'پر', 'درج', 'ایف', 'آئی', 'آر', 'عدلیہ', 'نے', 'ناکافی', 'شواہد', 'کی', 'بنیاد', 'پر', 'خارج', 'کر', 'دی', 'اور', 'لگتا', 'ہے', 'کہ', 'حکومت', 'نے', 'بھی', 'پیروی', 'کرنے', 'میں', 'کوئی', 'خاص', 'دلچسپی', 'نہیں', 'دکھائی', 'انتہائی', 'افسوسناک', 'صورتحال', 'ہے', 'یہ']","['بابائے', 'قوم', 'بیحرمتی', 'درج', 'ایف', 'آر', 'عدلیہ', 'نے', 'ناکافی', 'شواہد', 'بنیاد', 'خارج', 'کر', 'لگتا', 'حکومت', 'نے', 'بھی', 'پیروی', 'کرنے', 'میں', 'خاص', 'دلچسپی', 'نہیں', 'دکھائی', 'انتہائی', 'افسوسناک', 'صورتحال']"
نانی اماں تمہارے جتنی چالاک جھوٹی اور ڈرامہ باز ایک بھی نہیں تجھے صفدر کی ضمانت ہونے سے پہلے ہی خبر ہو جاتی ہے اور سگی دادی کے مرنے کی نہیں جبکہ عدالت میں کوئی رشتہ دار موجود نہیں اور لندن میں سارے چور پاس موجود تھے محترمہ نانی کیلبری فونٹ صاحبہ صرف پٹواری بے وقوف بن سکتے ہیں,1,"['نانی', 'اماں', 'تمہارے', 'جتنی', 'چالاک', 'جھوٹی', 'اور', 'ڈرامہ', 'باز', 'ایک', 'بھی', 'نہیں', 'تجھے', 'صفدر', 'کی', 'ضمانت', 'ہونے', 'سے', 'پہلے', 'ہی', 'خبر', 'ہو', 'جاتی', 'ہے', 'اور', 'سگی', 'دادی', 'کے', 'مرنے', 'کی', 'نہیں', 'جبکہ', 'عدالت', 'میں', 'کوئی', 'رشتہ', 'دار', 'موجود', 'نہیں', 'اور', 'لندن', 'میں', 'سارے', 'چور', 'پاس', 'موجود', 'تھے', 'محترمہ', 'نانی', 'کیلبری', 'فونٹ', 'صاحبہ', 'صرف', 'پٹواری', 'بے', 'وقوف', 'بن', 'سکتے', 'ہیں']","['نانی', 'اماں', 'تمہارے', 'جتنی', 'چالاک', 'جھوٹی', 'ڈرامہ', 'باز', 'بھی', 'نہیں', 'تجھے', 'صفدر', 'ضمانت', 'ہونے', 'سے', 'پہلے', 'خبر', 'جاتی', 'سگی', 'دادی', 'مرنے', 'نہیں', 'جبکہ', 'عدالت', 'میں', 'رشتہ', 'دار', 'موجود', 'نہیں', 'لندن', 'میں', 'سارے', 'چور', 'پاس', 'موجود', 'محترمہ', 'نانی', 'کیلبری', 'فونٹ', 'صاحبہ', 'صرف', 'پٹواری', 'بے', 'وقوف', 'بن', 'سکتے']"
جسے چاہا مرید بنا لیا پھر مرید سے ناجائز نکاح پڑھا لیاجسے چاہا ٹیرن کا ٹھوکو بنا دیاجس سے چاہا ماں کے لیئے مانگ کر کفن پہنا لیاجب چاہا زکوت چوری کر کے باجی کو مشینیں لے کر ارب پتی بنا دیایہ اس زانی اور بھکاری کی بات ہے جسے بے ضمیر جج نے صادق اور امین بنا دیا,1,"['جسے', 'چاہا', 'مرید', 'بنا', 'لیا', 'پھر', 'مرید', 'سے', 'ناجائز', 'نکاح', 'پڑھا', 'لیاجسے', 'چاہا', 'ٹیرن', 'کا', 'ٹھوکو', 'بنا', 'دیاجس', 'سے', 'چاہا', 'ماں', 'کے', 'لیئے', 'مانگ', 'کر', 'کفن', 'پہنا', 'لیاجب', 'چاہا', 'زکوت', 'چوری', 'کر', 'کے', 'باجی', 'کو', 'مشینیں', 'لے', 'کر', 'ارب', 'پتی', 'بنا', 'دیایہ', 'اس', 'زانی', 'اور', 'بھکاری', 'کی', 'بات', 'ہے', 'جسے', 'بے', 'ضمیر', 'جج', 'نے', 'صادق', 'اور', 'امین', 'بنا', 'دیا']","['جسے', 'چاہا', 'مرید', 'بنا', 'لیا', 'مرید', 'سے', 'ناجائز', 'نکاح', 'پڑھا', 'لیاجسے', 'چاہا', 'ٹیرن', 'کا', 'ٹھوکو', 'بنا', 'دیاجس', 'سے', 'چاہا', 'ماں', 'لیئے', 'مانگ', 'کر', 'کفن', 'پہنا', 'لیاجب', 'چاہا', 'زکوت', 'چوری', 'کر', 'باجی', 'کو', 'مشینیں', 'کر', 'ارب', 'پتی', 'بنا', 'دیایہ', 'اس', 'زانی', 'بھکاری', 'بات', 'جسے', 'بے', 'ضمیر', 'جج', 'نے', 'صادق', 'امین', 'بنا', 'دیا']"
پاکستان مردہ آباد کا نعرہ کس نے لگوایا  کن کی سربراہی میں یہ ماورائے عدالت شہادتیں ہوئیں سوال تو بہت ہیں جن کے جواب بھی بہت تلخ ہیںکس کس کا کیا کردار ہے بہن میری بہت تعفن ہے ان کی سوچ میں جو آپ سے یہ کروارہے ہیں,1,"['پاکستان', 'مردہ', 'آباد', 'کا', 'نعرہ', 'کس', 'نے', 'لگوایا', 'کن', 'کی', 'سربراہی', 'میں', 'یہ', 'ماورائے', 'عدالت', 'شہادتیں', 'ہوئیں', 'سوال', 'تو', 'بہت', 'ہیں', 'جن', 'کے', 'جواب', 'بھی', 'بہت', 'تلخ', 'ہیںکس', 'کس', 'کا', 'کیا', 'کردار', 'ہے', 'بہن', 'میری', 'بہت', 'تعفن', 'ہے', 'ان', 'کی', 'سوچ', 'میں', 'جو', 'آپ', 'سے', 'یہ', 'کروارہے', 'ہیں']","['پاکستان', 'مردہ', 'آباد', 'کا', 'نعرہ', 'کس', 'نے', 'لگوایا', 'سربراہی', 'میں', 'ماورائے', 'عدالت', 'شہادتیں', 'ہوئیں', 'سوال', 'بہت', 'جن', 'جواب', 'بھی', 'بہت', 'تلخ', 'ہیںکس', 'کس', 'کا', 'کیا', 'کردار', 'بہن', 'میری', 'بہت', 'تعفن', 'ان', 'سوچ', 'میں', 'جو', 'آپ', 'سے', 'کروارہے']"
اپ یقینن ارشد ملک والی عدالت میں دی جانے والی سزا کی بات کر رہے ہیں کیا اپ اج بھی سمجھتے ہیں کہ اس پر بہث کرنی چاہیئے اور ایسی ہی سزا اسلام اباد ہائیکورٹ معطل بھی کر چکی ہے اور جج ارشد ملک کو اس کیس میں مجرم ثابت ہو گیا ہے اور اسے ہٹا دیا گیا ہے,2,"['اپ', 'یقینن', 'ارشد', 'ملک', 'والی', 'عدالت', 'میں', 'دی', 'جانے', 'والی', 'سزا', 'کی', 'بات', 'کر', 'رہے', 'ہیں', 'کیا', 'اپ', 'اج', 'بھی', 'سمجھتے', 'ہیں', 'کہ', 'اس', 'پر', 'بہث', 'کرنی', 'چاہیئے', 'اور', 'ایسی', 'ہی', 'سزا', 'اسلام', 'اباد', 'ہائیکورٹ', 'معطل', 'بھی', 'کر', 'چکی', 'ہے', 'اور', 'جج', 'ارشد', 'ملک', 'کو', 'اس', 'کیس', 'میں', 'مجرم', 'ثابت', 'ہو', 'گیا', 'ہے', 'اور', 'اسے', 'ہٹا', 'دیا', 'گیا', 'ہے']","['اپ', 'یقینن', 'ارشد', 'ملک', 'والی', 'عدالت', 'میں', 'جانے', 'والی', 'سزا', 'بات', 'کر', 'کیا', 'اپ', 'اج', 'بھی', 'سمجھتے', 'اس', 'بہث', 'کرنی', 'چاہیئے', 'ایسی', 'سزا', 'اسلام', 'اباد', 'ہائیکورٹ', 'معطل', 'بھی', 'کر', 'جج', 'ارشد', 'ملک', 'کو', 'اس', 'کیس', 'میں', 'مجرم', 'ثابت', 'گیا', 'اسے', 'ہٹا', 'دیا', 'گیا']"
کیا ان وکلاء میں سے مستقبل کے جج حضرات چنے جائینگے,2,"['کیا', 'ان', 'وکلاء', 'میں', 'سے', 'مستقبل', 'کے', 'جج', 'حضرات', 'چنے', 'جائینگے']","['کیا', 'ان', 'وکلاء', 'میں', 'سے', 'مستقبل', 'جج', 'حضرات', 'چنے', 'جائینگے']"
انھیں عدالت نے جانے کی اجازت دی تھی وہ بھی پچاس روپے والے اشٹام پر اس کی تم بتی بنا کر لے لو,0,"['انھیں', 'عدالت', 'نے', 'جانے', 'کی', 'اجازت', 'دی', 'تھی', 'وہ', 'بھی', 'پچاس', 'روپے', 'والے', 'اشٹام', 'پر', 'اس', 'کی', 'تم', 'بتی', 'بنا', 'کر', 'لے', 'لو']","['انھیں', 'عدالت', 'نے', 'جانے', 'اجازت', 'وہ', 'بھی', 'پچاس', 'روپے', 'اشٹام', 'اس', 'تم', 'بتی', 'بنا', 'کر']"
ویسے جناب خادم رضوی کی وفات نے سب سے یہ بھلا دیا کہ اس طرح کے نام نہاد صحافی ٹولے نے عدالت میں میاں سانپ کے لئیے پٹیشن دائر کی تھی وہ بات بھولنی نہی چاھئے اورانکو مسلسل ایکسپوز کرتے رہنا چاھئے,1,"['ویسے', 'جناب', 'خادم', 'رضوی', 'کی', 'وفات', 'نے', 'سب', 'سے', 'یہ', 'بھلا', 'دیا', 'کہ', 'اس', 'طرح', 'کے', 'نام', 'نہاد', 'صحافی', 'ٹولے', 'نے', 'عدالت', 'میں', 'میاں', 'سانپ', 'کے', 'لئیے', 'پٹیشن', 'دائر', 'کی', 'تھی', 'وہ', 'بات', 'بھولنی', 'نہی', 'چاھئے', 'اورانکو', 'مسلسل', 'ایکسپوز', 'کرتے', 'رہنا', 'چاھئے']","['ویسے', 'جناب', 'خادم', 'رضوی', 'وفات', 'نے', 'سب', 'سے', 'بھلا', 'دیا', 'اس', 'طرح', 'نام', 'نہاد', 'صحافی', 'ٹولے', 'نے', 'عدالت', 'میں', 'میاں', 'سانپ', 'لئیے', 'پٹیشن', 'دائر', 'وہ', 'بات', 'بھولنی', 'نہی', 'چاھئے', 'اورانکو', 'مسلسل', 'ایکسپوز', 'رہنا', 'چاھئے']"
ہیلو میڈم شہباز شریف صاحب نیب اور عدالت نے اندر کیا ھے جاؤ عدالت میتوں پر بھی سیاست کرتے ھو بے شرموں وہ میاں صاحب کی ھی نہیں پوری قوم کی ماں تھیں پر تم جیسوں کو جی حضوری کرنی ھے بس خدرا ماں پر تو سیاست نا کرو ایک دن یہ وقت ھم پر بھی انا کیا منہ لے کر جائیں گے اللہ کی بارگاہ میں,1,"['ہیلو', 'میڈم', 'شہباز', 'شریف', 'صاحب', 'نیب', 'اور', 'عدالت', 'نے', 'اندر', 'کیا', 'ھے', 'جاؤ', 'عدالت', 'میتوں', 'پر', 'بھی', 'سیاست', 'کرتے', 'ھو', 'بے', 'شرموں', 'وہ', 'میاں', 'صاحب', 'کی', 'ھی', 'نہیں', 'پوری', 'قوم', 'کی', 'ماں', 'تھیں', 'پر', 'تم', 'جیسوں', 'کو', 'جی', 'حضوری', 'کرنی', 'ھے', 'بس', 'خدرا', 'ماں', 'پر', 'تو', 'سیاست', 'نا', 'کرو', 'ایک', 'دن', 'یہ', 'وقت', 'ھم', 'پر', 'بھی', 'انا', 'کیا', 'منہ', 'لے', 'کر', 'جائیں', 'گے', 'اللہ', 'کی', 'بارگاہ', 'میں']","['ہیلو', 'میڈم', 'شہباز', 'شریف', 'صاحب', 'نیب', 'عدالت', 'نے', 'اندر', 'کیا', 'ھے', 'جاؤ', 'عدالت', 'میتوں', 'بھی', 'سیاست', 'ھو', 'بے', 'شرموں', 'وہ', 'میاں', 'صاحب', 'ھی', 'نہیں', 'پوری', 'قوم', 'ماں', 'تھیں', 'تم', 'جیسوں', 'کو', 'جی', 'حضوری', 'کرنی', 'ھے', 'بس', 'خدرا', 'ماں', 'سیاست', 'نا', 'دن', 'وقت', 'ھم', 'بھی', 'انا', 'کیا', 'منہ', 'کر', 'جائیں', 'اللہ', 'بارگاہ', 'میں']"
اگر آرزو بالغ ہے تو پھر یہ زنا نہیں ہے پھر عدالت کا یہ فیصلہ غلط ہے اسلام میں نکاح کرنے کیلئے بالغ ہونا ضروری ہے عمر کی پابندی نہیں ہےکیا بی بی عائشہ کی کم عمری میں نکاح نہیں ہوئی,1,"['اگر', 'آرزو', 'بالغ', 'ہے', 'تو', 'پھر', 'یہ', 'زنا', 'نہیں', 'ہے', 'پھر', 'عدالت', 'کا', 'یہ', 'فیصلہ', 'غلط', 'ہے', 'اسلام', 'میں', 'نکاح', 'کرنے', 'کیلئے', 'بالغ', 'ہونا', 'ضروری', 'ہے', 'عمر', 'کی', 'پابندی', 'نہیں', 'ہےکیا', 'بی', 'بی', 'عائشہ', 'کی', 'کم', 'عمری', 'میں', 'نکاح', 'نہیں', 'ہوئی']","['اگر', 'آرزو', 'بالغ', 'زنا', 'نہیں', 'عدالت', 'کا', 'فیصلہ', 'غلط', 'اسلام', 'میں', 'نکاح', 'کرنے', 'بالغ', 'ہونا', 'عمر', 'پابندی', 'نہیں', 'ہےکیا', 'بی', 'بی', 'عائشہ', 'کم', 'عمری', 'میں', 'نکاح', 'نہیں']"
بالکل اس کو انا نہیں چاھیے جس حکومت نے انصاف نہیں رہنا وھان انا خودکشی ھے  کش کرپشن پر سزا ھوں جج خود بتا چکانکالا بیٹے سے تنخواہ نہ لینے پر,1,"['بالکل', 'اس', 'کو', 'انا', 'نہیں', 'چاھیے', 'جس', 'حکومت', 'نے', 'انصاف', 'نہیں', 'رہنا', 'وھان', 'انا', 'خودکشی', 'ھے', 'کش', 'کرپشن', 'پر', 'سزا', 'ھوں', 'جج', 'خود', 'بتا', 'چکانکالا', 'بیٹے', 'سے', 'تنخواہ', 'نہ', 'لینے', 'پر']","['بالکل', 'اس', 'کو', 'انا', 'نہیں', 'چاھیے', 'جس', 'حکومت', 'نے', 'انصاف', 'نہیں', 'رہنا', 'وھان', 'انا', 'خودکشی', 'ھے', 'کش', 'کرپشن', 'سزا', 'ھوں', 'جج', 'خود', 'بتا', 'چکانکالا', 'بیٹے', 'سے', 'تنخواہ', 'نہ', 'لینے']"
عدالت کے فیصلے سے آپ کو پتا چلا کہ کرونا بڑھ رہا ہے,2,"['عدالت', 'کے', 'فیصلے', 'سے', 'آپ', 'کو', 'پتا', 'چلا', 'کہ', 'کرونا', 'بڑھ', 'رہا', 'ہے']","['عدالت', 'فیصلے', 'سے', 'آپ', 'کو', 'پتا', 'کرونا', 'بڑھ', 'رہا']"
وہی تو کہہ رہا ہوں قاضی بھی آپ کا ہے کرنل بھی آپکا ہے کیپٹن بھی آپ کا ہے چھپ چھپ کے ملاقاتیں بھی کرتے ہو عدالت کیوں نہیں جاتے مفرور اشتہاری کیوں ہوئے ہو وہ جزیرہ بھی دیکھا دو ویڈیو کیساتھ وہ جج کی شہباز شریف کیساتھ کال بھی سنادو,0,"['وہی', 'تو', 'کہہ', 'رہا', 'ہوں', 'قاضی', 'بھی', 'آپ', 'کا', 'ہے', 'کرنل', 'بھی', 'آپکا', 'ہے', 'کیپٹن', 'بھی', 'آپ', 'کا', 'ہے', 'چھپ', 'چھپ', 'کے', 'ملاقاتیں', 'بھی', 'کرتے', 'ہو', 'عدالت', 'کیوں', 'نہیں', 'جاتے', 'مفرور', 'اشتہاری', 'کیوں', 'ہوئے', 'ہو', 'وہ', 'جزیرہ', 'بھی', 'دیکھا', 'دو', 'ویڈیو', 'کیساتھ', 'وہ', 'جج', 'کی', 'شہباز', 'شریف', 'کیساتھ', 'کال', 'بھی', 'سنادو']","['وہی', 'کہہ', 'رہا', 'قاضی', 'بھی', 'آپ', 'کا', 'کرنل', 'بھی', 'آپکا', 'کیپٹن', 'بھی', 'آپ', 'کا', 'چھپ', 'چھپ', 'ملاقاتیں', 'بھی', 'عدالت', 'نہیں', 'جاتے', 'مفرور', 'اشتہاری', 'وہ', 'جزیرہ', 'بھی', 'دیکھا', 'ویڈیو', 'کیساتھ', 'وہ', 'جج', 'شہباز', 'شریف', 'کیساتھ', 'کال', 'بھی', 'سنادو']"
جناب محترم اس کا عدالتی فیصلہ آیا تھا اپ کے لیڈر اور کزن نے فیصلہ مسترد کیا تھا اب موقع کو غنیمت جان کر غیر جانبدار انکوائری کریں اور ذمہ داران کو ٹانک دیں مگر یہ ہوگا نہیں,2,"['جناب', 'محترم', 'اس', 'کا', 'عدالتی', 'فیصلہ', 'آیا', 'تھا', 'اپ', 'کے', 'لیڈر', 'اور', 'کزن', 'نے', 'فیصلہ', 'مسترد', 'کیا', 'تھا', 'اب', 'موقع', 'کو', 'غنیمت', 'جان', 'کر', 'غیر', 'جانبدار', 'انکوائری', 'کریں', 'اور', 'ذمہ', 'داران', 'کو', 'ٹانک', 'دیں', 'مگر', 'یہ', 'ہوگا', 'نہیں']","['جناب', 'محترم', 'اس', 'کا', 'عدالتی', 'فیصلہ', 'آیا', 'تھا', 'اپ', 'لیڈر', 'کزن', 'نے', 'فیصلہ', 'مسترد', 'کیا', 'تھا', 'اب', 'موقع', 'کو', 'غنیمت', 'جان', 'کر', 'غیر', 'جانبدار', 'انکوائری', 'ذمہ', 'داران', 'کو', 'ٹانک', 'دیں', 'مگر', 'ہوگا', 'نہیں']"
